,Coeff0,Coeff1,Coeff2,Coeff3,BottomEdge,TopEdge,X1,X2,Fiber,Order
77,1530.3435706658361,-0.0034477261000291572,-6.5414654702044831e-08,6.6674776821214435e-11,8.6519999999999992,9.7867999999999995,0,4079,SCI2,16
78,1549.0715269718507,-0.0034692769866104083,-2.0838128321787991e-08,5.6977016433246654e-11,7.9779,9.1446000000000005,0,4079,SCI3,16
79,1565.4557304759637,-0.0040694606564894509,3.611001493867998e-07,-8.495970598618014e-12,6.0368000000000004,6.0368000000000004,0,4079,CAL,16
80,1602.7657246405806,-0.003434631283693135,6.5377103549494738e-08,4.8578471345223264e-11,9.9265000000000008,9.9265000000000008,0,4079,SKY,17
81,1623.1930553397574,-0.0037850446167663645,1.7144657806932736e-07,3.7204412270591825e-11,9.1765000000000008,9.1569000000000003,0,4079,SCI1,17
82,1641.6343194413951,-0.0035053912217642689,8.7678582237002922e-08,5.195813903246541e-11,8.6324000000000005,9.7672000000000008,0,4079,SCI2,17
83,1660.3035518757488,-0.0034772054223459613,1.5303488409851268e-07,3.1693634280410505e-11,7.9755000000000003,9.1691000000000003,0,4079,SCI3,17
84,1676.6287145234955,-0.0037774441468307837,2.6749827470091682e-07,2.4446833971123197e-11,6.0514999999999999,6.0514999999999999,0,4079,CAL,17
85,1715.8952509718185,-0.0033220828668750041,1.124963022159515e-07,5.1811053903854621e-11,9.9779,9.9779,0,4079,SKY,18
86,1736.2982982450626,-0.0036303936382269821,1.9114261551145505e-07,4.6420692518039855e-11,9.1446000000000005,9.1324000000000005,0,4079,SCI1,18
87,1754.8314758289093,-0.0035768718589041467,2.5237962499517308e-07,3.5682856365570236e-11,8.6593,9.8284000000000002,0,4079,SCI2,18
88,1773.3740705349439,-0.0031787282583031172,5.4859787366292441e-08,6.81549232952791e-11,7.9680999999999997,9.1471,0,4079,SCI3,18
89,1789.8334722792727,-0.0040034078744981723,5.8381682046932089e-07,-2.4671667634931023e-11,6.0221,6.0221,0,4079,CAL,18
90,1830.9998838571146,-0.0032384545119404705,1.5110031004614843e-07,6.2322649786007861e-11,9.8701000000000008,9.8701000000000008,0,4079,SKY,19
91,1851.3979512912881,-0.0035922713718903004,2.7867881503368035e-07,4.5892341466523536e-11,9.2353000000000005,9.0980000000000008,0,4079,SCI1,19
92,1869.9518402539329,-0.0035548670615192391,3.4673336224702604e-07,3.4732600657447313e-11,8.7058999999999997,9.6544000000000008,0,4079,SCI2,19
93,1888.53747385715,-0.0032709585916852061,2.4766343098816609e-07,4.2726025455470277e-11,8.0734999999999992,9.1077999999999992,0,4079,SCI3,19
94,1904.8681181120678,-0.0037524814440723334,5.1774983834029272e-07,6.9047747597041859e-12,6.1200999999999999,6.1200999999999999,0,4079,CAL,19
95,1948.1271485905102,-0.0033190017778930462,3.5036084249848186e-07,3.7182362057672468e-11,9.9779,9.9779,0,4079,SKY,20
96,1968.5074677806883,-0.0036083649115954495,4.2619342899427599e-07,3.124681930734235e-11,9.1225000000000005,9.1691000000000003,0,4079,SCI1,20
97,1987.0930868073808,-0.0036351895586429935,5.3281595588462244e-07,1.3830956014664121e-11,8.6569000000000003,9.7034000000000002,0,4079,SCI2,20
98,2005.6122921405606,-0.0029911819338087407,1.5259219255603494e-07,7.4025226470955423e-11,8.1569000000000003,9.0734999999999992,0,4079,SCI3,20
99,2021.9758342506916,-0.0036787276117318294,6.1176171919942306e-07,-1.3394542988341269e-12,6.0195999999999996,6.0195999999999996,0,4079,CAL,20
100,2067.3413342762042,-0.0033413238854803594,4.6959492802439804e-07,3.2047699059937085e-11,9.9387000000000008,9.9387000000000008,0,4079,SKY,21
101,2087.6383697212705,-0.0034607262503204318,4.4764162544219347e-07,4.2227730228137648e-11,9.1569000000000003,9.1789000000000005,0,4079,SCI1,21
102,2106.2286226118522,-0.003521258355815007,5.8827660101412478e-07,1.8386741288656979e-11,8.6641999999999992,9.7082999999999995,0,4079,SCI2,21
103,2124.8430139167276,-0.003048253680715421,2.7574590723532036e-07,7.136148517900174e-11,8.1446000000000005,9.0269999999999992,0,4079,SCI3,21
104,2141.1462008578619,-0.003584742133325108,6.816283399484004e-07,-5.2247896813617031e-13,6.0907,6.0907,0,4079,CAL,21
105,2188.6092977461653,-0.0032806914394545848,5.6765203842130239e-07,2.7371296545049439e-11,9.9215999999999998,9.9215999999999998,0,4079,SKY,22
106,2208.9617163066473,-0.0035213215391753133,6.0643186251782733e-07,2.9043363259795672e-11,9.1715999999999998,9.1372999999999998,0,4079,SCI1,22
107,2227.5029393468735,-0.003480130287070453,7.0900461076282252e-07,9.273041322806646e-12,8.7327999999999992,9.6984999999999992,0,4079,SCI2,22
108,2246.2165486783742,-0.0032908888272399871,5.6409428314506598e-07,3.6337870203155079e-11,8.1471,9.0146999999999995,0,4079,SCI3,22
109,2262.4831503708288,-0.0035447671638016891,7.598582295304419e-07,1.4155506339050554e-12,6.1372999999999998,6.1372999999999998,0,4079,CAL,22
110,2312.0437439348043,-0.0031730769258298906,6.1758103387484447e-07,3.3089726654115839e-11,9.9853000000000005,9.9853000000000005,0,4079,SKY,23
111,2332.4129965527854,-0.003485609270340253,7.0526942678705274e-07,2.671359208533876e-11,9.1225000000000005,9.1471,0,4079,SCI1,23
112,2351.0072109127495,-0.003483168041603737,8.2598032147574801e-07,3.7149416192870541e-12,8.7377000000000002,9.6765000000000008,0,4079,SCI2,23
113,2369.6439785944981,-0.0032325537949396944,6.8428943462369488e-07,2.7899799928884542e-11,8.1739999999999995,9.0343,0,4079,SCI3,23
114,2385.924678058745,-0.0034849540714322795,8.1537033236705475e-07,9.9775472459067081e-12,6.0956000000000001,6.0956000000000001,0,4079,CAL,23
115,2437.7855972190314,-0.0032599766480422244,7.7183282067637297e-07,2.4116304854352764e-11,10.0564,10.0564,0,4079,SKY,24
116,2458.1857031946456,-0.0036523309381246418,9.1450577739118754e-07,8.3363253534760541e-12,9.0612999999999992,9.1936,0,4079,SCI1,24
117,2476.7314491007737,-0.0035420464680905,9.6400517895322435e-07,-1.7864317535911145e-12,8.7058999999999997,9.6960999999999995,0,4079,SCI2,24
118,2495.2958847507002,-0.0030383450315364254,7.5660773349250178e-07,2.202510299690927e-11,8.1494999999999997,9.1372999999999998,0,4079,SCI3,24
119,2511.6038924610743,-0.0032070196528626851,8.03884002099937e-07,2.124701253292337e-11,6.0564,6.0564,0,4079,CAL,24
120,2565.7489494922411,-0.0031239273784971788,8.4254799481850298e-07,2.3376280193736255e-11,9.9484999999999992,9.9484999999999992,0,4079,SKY,25
121,2585.9970852618612,-0.0030768656016023359,7.8897739686602358e-07,3.1406011521396519e-11,9.2180999999999997,8.9558999999999997,0,4079,SCI1,25
122,2604.6543987373989,-0.0032042348672527499,9.3720384358635249e-07,9.9887914870164951e-12,8.8896999999999995,9.6372999999999998,0,4079,SCI2,25
123,2623.2522842332951,-0.0027977111840002049,7.4027371875119867e-07,3.798580078566449e-11,8.1127000000000002,9.1127000000000002,0,4079,SCI3,25
124,2639.681615721629,-0.0034154558872569424,1.037582366551024e-06,-2.2399441248246011e-13,6.0636999999999999,6.0636999999999999,0,4079,CAL,25
125,2696.166340788895,-0.0032461493351297909,1.0264696903497325e-06,1.0035914750933766e-11,10.039199999999999,10.039199999999999,0,4079,SKY,26
126,2716.5518299192508,-0.0036251102181588824,1.1824989766863489e-06,-9.8218393257326681e-12,9.1053999999999995,9.1324000000000005,0,4079,SCI1,26
127,2735.1915669366203,-0.0037102553682441118,1.3282840839171334e-06,-3.3125067635245851e-11,8.7574000000000005,9.6912000000000003,0,4079,SCI2,26
128,2753.7581808964896,-0.0030968361973381787,1.0141388982180462e-06,1.1989467690485984e-11,8.1569000000000003,9.1739999999999995,0,4079,SCI3,26
129,2769.8782005803619,-0.0026222741601629931,7.3517643699907603e-07,5.5548521543061156e-11,6.0833000000000004,6.0833000000000004,0,4079,CAL,26
130,2828.8772484583333,-0.0028608623287982196,9.4686318424619643e-07,3.4021363607992944e-11,10.0466,10.0466,0,4079,SKY,27
131,2849.1899519907147,-0.0029915021872983167,9.7511743450382274e-07,3.2064763120431035e-11,9.25,8.9362999999999992,0,4079,SCI1,27
